id,premise,hypothesis,lang_abv,language,label
64b9cb439e,"Αν έχετε ερωτήσεις ή υποδείξεις, παρακαλώ καλέστε είτε εμένα (924-5471) ή τον Bob Lovell (274-0622) σήμερα.",Ο Bob Lovell εργάζεται για την καμπάνια του επόμενου έτους.,el,Greek,1
3195de4f41,"Yaptığı takdirde azıcık bir fark bile yaratacağını düşünmüyorum, dedi efendisi ciddi bir şekilde.","Lordu, her iki seçimin de önemli bir etkisi olacağını düşünmüştü.",tr,Turkish,2
ebf479cf95,"Beni azarlayacak kadar yüzsüzsün çünkü kirli olduklarını bildiğim, seni bir katil ve daha da kötü şekilde tanıdığım için ellerini tutmayacağım. Ona ağzı açık şekilde baktı.",İşlenen suçun soykırım olduğuna inanıyordu.,tr,Turkish,1
56a37e131d,"Wenn und falls dieses Projekt abgeschlossen ist, sollte es eines der interessantesten der ganzen Reihe werden.",Das Kunstprojekt ist wirklich faszinierend.,de,German,1
c685a31680,"ยูเซฟหนีไปในปากีสถาน แต่มูรัดผู้สมรู้ร่วมคิดของเขาที่ KSM อ้างว่าได้ส่ง $3,000 ให้แก่ยูเซฟเพื่อช่วยระดมทุนให้กับการปฏิบัติการ-ถูกจับและเปิดเผยรายละเอียดของการวางแผนในขณะที่อยู่ภายใต้การซักถาม",Murad บอกนักวิจัยว่าควรหา Yousef ในที่ใดในปากีสถาน,th,Thai,1
247c31cc1f,"Ως εκ τούτου, ξέρω ότι πηγαίνετε στα όρια για να είστε συμπονετικοί και να φροντίζετε τους άλλους.",Ξέρω πως απλά δε νοιάζεσαι για τους ανθρώπους καθόλου.,el,Greek,2
37aaaed88b,"कर्मचारी यूएस वर्जिन आईलैंड्स में राज-हंसों की संख्या में वृद्धि लाने के एक कार्यक्रम पर काम कर रहे हैं, और हर सालआपको यहाँ सफलतापूर्वक प्रजनन करते हुए एक छोटा झुंड मिलेगा।",कर्मचारी फ्लेमिंगोस को खत्म करने के लिए काम करता है।,hi,Hindi,2
1067dbedce,لا يهمني إذا كنت لا تعرف شيئا عن ذلك.,أنا لست قلقا إذا كنت لا تعرف شيئا عن ذلك.,ar,Arabic,0
5c1b056362,"Kama watu 100,000 kwa siku huja kushangaa kwa usanifu na kuchunguza vivutio kwa mji huu unao zidi kubadilika.",Karibu watu elfu 100 huja kuangalia jiji kila siku.,sw,Swahili,0
73c4124838,"Alt ve üst sınıf lise öğrencileri için, artık okul bütçelerinde sanata gittikçe daha az pay ayrıldığından son derece kritik bir önem taşıyan sanat programlarımız var.",Okulların sanat için pek bütçesi yok.,tr,Turkish,0
3084c9cce9,"Рядом с церковью находится все, что осталось от Контра-Аквинкума, раскопанной площади со скамейками, табличками и рельефами.",На площади было невозможно сесть.,ru,Russian,2
6bc0a5639f,"Do đó, dữ liệu nhân khẩu học cho cùng một mã ZIP có thể được tính trung bình vào tổng số cho hai phần tư khác nhau.",Dữ liệu thuộc nhân khẩu học có thể được tính trung bình.,vi,Vietnamese,1
2e236e7b36,"Prudence, unsere Beraterkolumnistin, hat sich zurückgezogen, und ihre Kolumne wurde von ihrer Nichte, auch Prudence genannt, übernommen.",Prudence wird auch noch in 10 Jahren unsere Kolumnistin für Ratschläge sein.,de,German,2
0af70dffc1,"Mwalimu alieleza, kwa njia aliyo tumaini itafaa kwa wasikilizaji wake.",Mwalimu alijaribu kuelezea kwa semi mwafaka kwa hadhira.,sw,Swahili,0
c223d3ee34,انفجرت كرة من وقود الطائرات و قامت بتعطيل مجموعة من المصاعد,كان الحريق حارًا بدرجة كافية لإذابة بعض النوافذ الزجاجية في المنطقة.,ar,Arabic,1
9082db57d8,لقد ذكر أيضًا أن عطا شمل محطة نووية في قائمته الأولية المستهدفة ، لكن بن لادن قرر التخلي عن تلك الفكرة.,لا توجد منشأة نووية في قائمة الاستهداف النهائية.,ar,Arabic,0
0216b012c9,स्टार फेरी टर्मिनल के पास स्टार हाउस में स्टार कंप्यूटर सिटी को भी देखने जाएं।,स्टार हाउस में कंप्यूटर सिटी सबसे प्रभावशाली चीज है।,hi,Hindi,1
0d6cde4813,"Ähm, gibt es welche, du hast gesagt du erinnerst dich nicht daran etwas besonders gelesen zu haben, als du in der Schule älter warst, gab es irgendwelche Bücher, die du gelesen hast, die du mochtest oder gehasst hast?",Mochten Sie die Harry Potter Bücher oder nicht?,de,German,1
5f33019f95,"Toplam sistemin enerjisi eğer çift kutuplar, yer enerji durumlarından birine veya diğerine yaklaşmak için yönelimi ters çevirirse indirilecektir.",Dipollerin yönlerini değiştirmeleri mümkündür.,tr,Turkish,0
b4a61ccf8f,يمكنك إلقاء نظرة على باسيو دي غراسيا إلى الشرق ، وخاصة شوارع ديبوتشيا و كونسيل دي سنت و مايوركا وفالينسيا و سوق  ماركت دي لا كونسيبيا.,ويطلق على السوق ميركات دي لا شمام.,ar,Arabic,2
29ef96420a,"Vous, avec d'autres membres bienveillants, aiderez à préserver et à promouvoir le fier héritage de notre État.",L'État a besoin que tout le monde fasse un don de 20 $ pour soutenir le patrimoine.,fr,French,1
b08dae8820,"Что ж, учитывая, что Билл Брэдли вырос в Сент-Луисе...хотя постой-ка, это было бы смешно, только если бы Эл Гор вырос в Теннесси.",Брэдли был выходцем из восточного района Сент Луиса.,ru,Russian,1
b036b2d5c9,или посетите домашнюю страницу СП По Всему Миру Онлайн по,Сайт GAO находится в домене .org.,ru,Russian,1
6a78a53b20,"बोस्निया के लिए उनकी यात्रा हेतु खुफिया रिपोर्ट देखें, सऊदी अल कायदा के सदस्य की पूछताछ, 3 अक्टूबर, 2001.",अल कायदा का एक सदस्य बोस्निया गया।,hi,Hindi,0
5e6e6368b3,"Cuando tiro, cuando tira del toldo para que empiece a sacarle, señala dos instrumentos en el lado izquierdo de la aeronave que se habían derretido durante el vuelo.",Todos los instrumentos en el avión estaban intactos.,es,Spanish,2
4b0a331b72,"Asıl önemli olan, aslında, dünyadaki pek çok Miloseviğin olmadığıdır.",Dünyada bir sürü Milosevic var.,tr,Turkish,2
2c7cb44359,Bu analizde kullanılan orijinal çalışmaları incelememizde GAM sorunlarından potansiyel olarak etkilenen sağlık son noktalarının hem Temel hem de Alternatif Tahminlerde azaldığı bulunmuştur,Sağlık son noktaları bazı hastanelerdeki insanların sayısını azalttı.,tr,Turkish,0
2c32cd9aaf,"Miramar, un agradable barrio residencial con preciosas casas familiares, disfruta de su ubicación junto al aeropuerto regional de Isla Grande.",Miramar es un basurero.,es,Spanish,2
a3804b0df5,"Le programme Enseignant de l'Année est parrainé par Scholastic Inc., bien connu chez les élèves pour distribuer des magasines sympa dont l'annonceur exclusif est les États-Unis.",Le prix de l'Enseignant de l'année est un grand honneur.,fr,French,1
fe1b842f7b,"ภรรยาของฉันพูดว่า,  ขยักคิ้วขึ้น",ภรรยาของตาเหล่ขณะที่เธอพูด,th,Thai,2
7689a6d56c,"Άλλοι απάντησαν την ερώτηση, αλλά ο Keyes τα μπουρδούκλωσε.",Ο Keyes δεν απάντησε στην ερώτηση.,el,Greek,2
47471f8e60,مع التعزيزات، تمكن الإسبان من إنشاء رأس الجسر.,يمتلك الشعب الأسبانى ١٠٠ من الأشخاص المساعدين .,ar,Arabic,1
621a25863f,"Под мостовете в пристанището се намира малък остров, наречен Потър'с Кей.",Потърс Кей е огромен!,bg,Bulgarian,2
0e42f6a62b,المرأة الحديثة تحب أن تكون رقيقة، لكنها تريد أيضا أن تظهر قوتها الجسدية، وليس فقط العاطفية أو العقلية، في السياق الرومانسي.,الكثير من النساء اليوم قد جربوا بعض أشكال النظم الغذائية على الأقل مرة في حياتهم.,ar,Arabic,1
d58c359c0e,"ठीक है, ठीक है, शायद वह मुझे समझने में इतना आसान नहीं लगेगा कि वह क्या सोचता है।",वह सोचता है कि मुझे पकड़ना बहुत सरल होगा।,hi,Hindi,1
